IDs,Sub_ID,Extension,Baitset
TCGA-NC-A5HT-01,TCGA-NC-A5HT,1,Agilent Custom
TCGA-NK-A5CR-01,TCGA-NK-A5CR,1,Agilent Custom
TCGA-NK-A5CX-01,TCGA-NK-A5CX,1,Agilent Custom
TCGA-NK-A7XE-01,TCGA-NK-A7XE,1,Agilent Custom
TCGA-O2-A52W-01,TCGA-O2-A52W,1,Agilent Custom
TCGA-OE-A75W-01,TCGA-OE-A75W,1,Agilent Custom
TCGA-P3-A5Q5-01,TCGA-P3-A5Q5,1,Agilent Custom
TCGA-P3-A5Q6-01,TCGA-P3-A5Q6,1,Agilent Custom
TCGA-P3-A5QA-01,TCGA-P3-A5QA,1,Agilent Custom
TCGA-P3-A5QE-01,TCGA-P3-A5QE,1,Agilent Custom
TCGA-P3-A5QF-01,TCGA-P3-A5QF,1,Agilent Custom
TCGA-P3-A6SW-01,TCGA-P3-A6SW,1,Agilent Custom
TCGA-P3-A6SX-01,TCGA-P3-A6SX,1,Agilent Custom
TCGA-P3-A6T2-01,TCGA-P3-A6T2,1,Agilent Custom
TCGA-P3-A6T4-01,TCGA-P3-A6T4,1,Agilent Custom
TCGA-P3-A6T6-01,TCGA-P3-A6T6,1,Agilent Custom
TCGA-P3-A6T7-01,TCGA-P3-A6T7,1,Agilent Custom
TCGA-P3-A6T8-01,TCGA-P3-A6T8,1,Agilent Custom
TCGA-P5-A5EV-01,TCGA-P5-A5EV,1,Agilent Custom
TCGA-P5-A5F0-01,TCGA-P5-A5F0,1,Agilent Custom
TCGA-P5-A5F1-01,TCGA-P5-A5F1,1,Agilent Custom
TCGA-P5-A72W-01,TCGA-P5-A72W,1,Agilent Custom
TCGA-P5-A72X-01,TCGA-P5-A72X,1,Agilent Custom
TCGA-P5-A737-01,TCGA-P5-A737,1,Agilent Custom
TCGA-P8-A5KC-01,TCGA-P8-A5KC,1,Agilent Custom
TCGA-P8-A6RX-01,TCGA-P8-A6RX,1,Agilent Custom
TCGA-PQ-A6FI-01,TCGA-PQ-A6FI,1,Agilent Custom
TCGA-QH-A6CS-01,TCGA-QH-A6CS,1,Agilent Custom
TCGA-QH-A6CW-01,TCGA-QH-A6CW,1,Agilent Custom
TCGA-QH-A6CZ-01,TCGA-QH-A6CZ,1,Agilent Custom
TCGA-QH-A6X3-01,TCGA-QH-A6X3,1,Agilent Custom
TCGA-QH-A6XC-01,TCGA-QH-A6XC,1,Agilent Custom
TCGA-QK-A652-01,TCGA-QK-A652,1,Agilent Custom
TCGA-QK-A6IG-01,TCGA-QK-A6IG,1,Agilent Custom
TCGA-QK-A6II-01,TCGA-QK-A6II,1,Agilent Custom
TCGA-QK-A6IJ-01,TCGA-QK-A6IJ,1,Agilent Custom
TCGA-QK-A6V9-01,TCGA-QK-A6V9,1,Agilent Custom
TCGA-QK-A6VB-01,TCGA-QK-A6VB,1,Agilent Custom
TCGA-QK-A8Z7-01,TCGA-QK-A8Z7,1,Agilent Custom
TCGA-QK-A8ZA-01,TCGA-QK-A8ZA,1,Agilent Custom
TCGA-QK-A8ZB-01,TCGA-QK-A8ZB,1,Agilent Custom
TCGA-QR-A6GO-01,TCGA-QR-A6GO,1,Agilent Custom
TCGA-QR-A6H2-01,TCGA-QR-A6H2,1,Agilent Custom
TCGA-QR-A70K-01,TCGA-QR-A70K,1,Agilent Custom
TCGA-QU-A6IM-01,TCGA-QU-A6IM,1,Agilent Custom
TCGA-R3-A69X-01,TCGA-R3-A69X,1,Agilent Custom
TCGA-R5-A7O7-01,TCGA-R5-A7O7,1,Agilent Custom
TCGA-R5-A805-01,TCGA-R5-A805,1,Agilent Custom
TCGA-R8-A6ML-01,TCGA-R8-A6ML,1,Agilent Custom
TCGA-RD-A7BS-01,TCGA-RD-A7BS,1,Agilent Custom
TCGA-RD-A7BT-01,TCGA-RD-A7BT,1,Agilent Custom
TCGA-RD-A7C1-01,TCGA-RD-A7C1,1,Agilent Custom
TCGA-RD-A8MV-01,TCGA-RD-A8MV,1,Agilent Custom
TCGA-RD-A8MW-01,TCGA-RD-A8MW,1,Agilent Custom
TCGA-RD-A8N1-01,TCGA-RD-A8N1,1,Agilent Custom
TCGA-RS-A6TP-01,TCGA-RS-A6TP,1,Agilent Custom
TCGA-RW-A681-01,TCGA-RW-A681,1,Agilent Custom
TCGA-RW-A8AZ-01,TCGA-RW-A8AZ,1,Agilent Custom
TCGA-RX-A8JQ-01,TCGA-RX-A8JQ,1,Agilent Custom
TCGA-RY-A843-01,TCGA-RY-A843,1,Agilent Custom
TCGA-S5-A6DX-01,TCGA-S5-A6DX,1,Agilent Custom
TCGA-S5-AA26-01,TCGA-S5-AA26,1,Agilent Custom
TCGA-S7-A7WL-01,TCGA-S7-A7WL,1,Agilent Custom
TCGA-S7-A7WX-01,TCGA-S7-A7WX,1,Agilent Custom
TCGA-S9-A6TV-01,TCGA-S9-A6TV,1,Agilent Custom
TCGA-S9-A6TX-01,TCGA-S9-A6TX,1,Agilent Custom
TCGA-S9-A6U6-01,TCGA-S9-A6U6,1,Agilent Custom
TCGA-S9-A6U8-01,TCGA-S9-A6U8,1,Agilent Custom
TCGA-S9-A6U9-01,TCGA-S9-A6U9,1,Agilent Custom
TCGA-S9-A6UA-01,TCGA-S9-A6UA,1,Agilent Custom
TCGA-S9-A6WG-01,TCGA-S9-A6WG,1,Agilent Custom
TCGA-S9-A6WL-01,TCGA-S9-A6WL,1,Agilent Custom
TCGA-S9-A6WO-01,TCGA-S9-A6WO,1,Agilent Custom
TCGA-S9-A7J2-01,TCGA-S9-A7J2,1,Agilent Custom
TCGA-S9-A7QZ-01,TCGA-S9-A7QZ,1,Agilent Custom
TCGA-S9-A7R2-01,TCGA-S9-A7R2,1,Agilent Custom
TCGA-S9-A7R7-01,TCGA-S9-A7R7,1,Agilent Custom
TCGA-S9-A89V-01,TCGA-S9-A89V,1,Agilent Custom
TCGA-SY-A9G5-01,TCGA-SY-A9G5,1,Agilent Custom
TCGA-T2-A6WZ-01,TCGA-T2-A6WZ,1,Agilent Custom
TCGA-T2-A6X2-01,TCGA-T2-A6X2,1,Agilent Custom
TCGA-T3-A92M-01,TCGA-T3-A92M,1,Agilent Custom
TCGA-T3-A92N-01,TCGA-T3-A92N,1,Agilent Custom
TCGA-TM-A7CA-01,TCGA-TM-A7CA,1,Agilent Custom
TCGA-TM-A84I-01,TCGA-TM-A84I,1,Agilent Custom
TCGA-TM-A84L-01,TCGA-TM-A84L,1,Agilent Custom
TCGA-TM-A84M-01,TCGA-TM-A84M,1,Agilent Custom
TCGA-TM-A84Q-01,TCGA-TM-A84Q,1,Agilent Custom
TCGA-TM-A84R-01,TCGA-TM-A84R,1,Agilent Custom
TCGA-TM-A84T-01,TCGA-TM-A84T,1,Agilent Custom
TCGA-TN-A7HJ-01,TCGA-TN-A7HJ,1,Agilent Custom
TCGA-TN-A7HL-01,TCGA-TN-A7HL,1,Agilent Custom
TCGA-TP-A8TT-01,TCGA-TP-A8TT,1,Agilent Custom
TCGA-TQ-A7RH-01,TCGA-TQ-A7RH,1,Agilent Custom
TCGA-TQ-A7RN-01,TCGA-TQ-A7RN,1,Agilent Custom
TCGA-TQ-A7RP-01,TCGA-TQ-A7RP,1,Agilent Custom
TCGA-TQ-A7RR-01,TCGA-TQ-A7RR,1,Agilent Custom
TCGA-TQ-A7RU-01,TCGA-TQ-A7RU,1,Agilent Custom
TCGA-UF-A718-01,TCGA-UF-A718,1,Agilent Custom
TCGA-UF-A719-01,TCGA-UF-A719,1,Agilent Custom
TCGA-UF-A71B-01,TCGA-UF-A71B,1,Agilent Custom
TCGA-UF-A71E-01,TCGA-UF-A71E,1,Agilent Custom
TCGA-UF-A7J9-01,TCGA-UF-A7J9,1,Agilent Custom
TCGA-UF-A7JC-01,TCGA-UF-A7JC,1,Agilent Custom
TCGA-UF-A7JD-01,TCGA-UF-A7JD,1,Agilent Custom
TCGA-UF-A7JF-01,TCGA-UF-A7JF,1,Agilent Custom
TCGA-UF-A7JJ-01,TCGA-UF-A7JJ,1,Agilent Custom
TCGA-UF-A7JK-01,TCGA-UF-A7JK,1,Agilent Custom
TCGA-UP-A6WW-01,TCGA-UP-A6WW,1,Agilent Custom
TCGA-US-A776-01,TCGA-US-A776,1,Agilent Custom
TCGA-US-A77E-01,TCGA-US-A77E,1,Agilent Custom
TCGA-UY-A78K-01,TCGA-UY-A78K,1,Agilent Custom
TCGA-UY-A78L-01,TCGA-UY-A78L,1,Agilent Custom
TCGA-UY-A78N-01,TCGA-UY-A78N,1,Agilent Custom
TCGA-UY-A8OB-01,TCGA-UY-A8OB,1,Agilent Custom
TCGA-UY-A8OC-01,TCGA-UY-A8OC,1,Agilent Custom
TCGA-UY-A9PA-01,TCGA-UY-A9PA,1,Agilent Custom
TCGA-UY-A9PB-01,TCGA-UY-A9PB,1,Agilent Custom
TCGA-UY-A9PD-01,TCGA-UY-A9PD,1,Agilent Custom
TCGA-UY-A9PE-01,TCGA-UY-A9PE,1,Agilent Custom
TCGA-UY-A9PF-01,TCGA-UY-A9PF,1,Agilent Custom
TCGA-UY-A9PH-01,TCGA-UY-A9PH,1,Agilent Custom
TCGA-V1-A8MG-01,TCGA-V1-A8MG,1,Agilent Custom
TCGA-V1-A8MK-01,TCGA-V1-A8MK,1,Agilent Custom
TCGA-V1-A8ML-01,TCGA-V1-A8ML,1,Agilent Custom
TCGA-V1-A8WS-01,TCGA-V1-A8WS,1,Agilent Custom
TCGA-V1-A8WV-01,TCGA-V1-A8WV,1,Agilent Custom
TCGA-V1-A8X3-01,TCGA-V1-A8X3,1,Agilent Custom
TCGA-V1-A9O7-01,TCGA-V1-A9O7,1,Agilent Custom
TCGA-V1-A9OH-01,TCGA-V1-A9OH,1,Agilent Custom
TCGA-V1-A9OX-01,TCGA-V1-A9OX,1,Agilent Custom
TCGA-V1-A9OY-01,TCGA-V1-A9OY,1,Agilent Custom
TCGA-V1-A9ZG-01,TCGA-V1-A9ZG,1,Agilent Custom
TCGA-VM-A8CB-01,TCGA-VM-A8CB,1,Agilent Custom
TCGA-VN-A88K-01,TCGA-VN-A88K,1,Agilent Custom
TCGA-VN-A88M-01,TCGA-VN-A88M,1,Agilent Custom
TCGA-VN-A88N-01,TCGA-VN-A88N,1,Agilent Custom
TCGA-VN-A88O-01,TCGA-VN-A88O,1,Agilent Custom
TCGA-VP-A875-01,TCGA-VP-A875,1,Agilent Custom
TCGA-VP-A876-01,TCGA-VP-A876,1,Agilent Custom
TCGA-VP-A87B-01,TCGA-VP-A87B,1,Agilent Custom
TCGA-VP-A87E-01,TCGA-VP-A87E,1,Agilent Custom
TCGA-VP-A87J-01,TCGA-VP-A87J,1,Agilent Custom
TCGA-VQ-A8DT-01,TCGA-VQ-A8DT,1,Agilent Custom
TCGA-VQ-A8DU-01,TCGA-VQ-A8DU,1,Agilent Custom
TCGA-VQ-A8DZ-01,TCGA-VQ-A8DZ,1,Agilent Custom
TCGA-VQ-A8E0-01,TCGA-VQ-A8E0,1,Agilent Custom
TCGA-VQ-A8E2-01,TCGA-VQ-A8E2,1,Agilent Custom
TCGA-VQ-A8E3-01,TCGA-VQ-A8E3,1,Agilent Custom
TCGA-VQ-A8E7-01,TCGA-VQ-A8E7,1,Agilent Custom
TCGA-VQ-A8P2-01,TCGA-VQ-A8P2,1,Agilent Custom
TCGA-VQ-A8P3-01,TCGA-VQ-A8P3,1,Agilent Custom
TCGA-VQ-A8P5-01,TCGA-VQ-A8P5,1,Agilent Custom
TCGA-VQ-A8PC-01,TCGA-VQ-A8PC,1,Agilent Custom
TCGA-VQ-A8PE-01,TCGA-VQ-A8PE,1,Agilent Custom
TCGA-VQ-A8PF-01,TCGA-VQ-A8PF,1,Agilent Custom
TCGA-VQ-A8PH-01,TCGA-VQ-A8PH,1,Agilent Custom
TCGA-VQ-A8PJ-01,TCGA-VQ-A8PJ,1,Agilent Custom
TCGA-VQ-A8PK-01,TCGA-VQ-A8PK,1,Agilent Custom
TCGA-VQ-A8PM-01,TCGA-VQ-A8PM,1,Agilent Custom
TCGA-VQ-A8PO-01,TCGA-VQ-A8PO,1,Agilent Custom
TCGA-VQ-A8PP-01,TCGA-VQ-A8PP,1,Agilent Custom
TCGA-VQ-A8PX-01,TCGA-VQ-A8PX,1,Agilent Custom
TCGA-VQ-A91D-01,TCGA-VQ-A91D,1,Agilent Custom
TCGA-VQ-A91K-01,TCGA-VQ-A91K,1,Agilent Custom
TCGA-VQ-A91Q-01,TCGA-VQ-A91Q,1,Agilent Custom
TCGA-VQ-A91S-01,TCGA-VQ-A91S,1,Agilent Custom
TCGA-VQ-A91U-01,TCGA-VQ-A91U,1,Agilent Custom
TCGA-VQ-A91V-01,TCGA-VQ-A91V,1,Agilent Custom
TCGA-VQ-A91X-01,TCGA-VQ-A91X,1,Agilent Custom
TCGA-VQ-A91Y-01,TCGA-VQ-A91Y,1,Agilent Custom
TCGA-VQ-A922-01,TCGA-VQ-A922,1,Agilent Custom
TCGA-VQ-A923-01,TCGA-VQ-A923,1,Agilent Custom
TCGA-VQ-A924-01,TCGA-VQ-A924,1,Agilent Custom
TCGA-VQ-A925-01,TCGA-VQ-A925,1,Agilent Custom
TCGA-VQ-A92D-01,TCGA-VQ-A92D,1,Agilent Custom
TCGA-VQ-A94O-01,TCGA-VQ-A94O,1,Agilent Custom
TCGA-VQ-A94P-01,TCGA-VQ-A94P,1,Agilent Custom
TCGA-VQ-A94R-01,TCGA-VQ-A94R,1,Agilent Custom
TCGA-VQ-A94T-01,TCGA-VQ-A94T,1,Agilent Custom
TCGA-VQ-A94U-01,TCGA-VQ-A94U,1,Agilent Custom
TCGA-VQ-AA64-01,TCGA-VQ-AA64,1,Agilent Custom
TCGA-VQ-AA6A-01,TCGA-VQ-AA6A,1,Agilent Custom
TCGA-VQ-AA6B-01,TCGA-VQ-AA6B,1,Agilent Custom
TCGA-VQ-AA6F-01,TCGA-VQ-AA6F,1,Agilent Custom
TCGA-VQ-AA6I-01,TCGA-VQ-AA6I,1,Agilent Custom
TCGA-VQ-AA6J-01,TCGA-VQ-AA6J,1,Agilent Custom
TCGA-VQ-AA6K-01,TCGA-VQ-AA6K,1,Agilent Custom
TCGA-VV-A829-01,TCGA-VV-A829,1,Agilent Custom
TCGA-VW-A8FI-01,TCGA-VW-A8FI,1,Agilent Custom
TCGA-W2-A7HB-01,TCGA-W2-A7HB,1,Agilent Custom
TCGA-W2-A7HE-01,TCGA-W2-A7HE,1,Agilent Custom
TCGA-WA-A7GZ-01,TCGA-WA-A7GZ,1,Agilent Custom
TCGA-WA-A7H4-01,TCGA-WA-A7H4,1,Agilent Custom
TCGA-WB-A817-01,TCGA-WB-A817,1,Agilent Custom
TCGA-WB-A818-01,TCGA-WB-A818,1,Agilent Custom
TCGA-WB-A81T-01,TCGA-WB-A81T,1,Agilent Custom
TCGA-WB-A820-01,TCGA-WB-A820,1,Agilent Custom
TCGA-WE-A8K4-01,TCGA-WE-A8K4,1,Agilent Custom
TCGA-WY-A85A-01,TCGA-WY-A85A,1,Agilent Custom
TCGA-WY-A85B-01,TCGA-WY-A85B,1,Agilent Custom
TCGA-WY-A85D-01,TCGA-WY-A85D,1,Agilent Custom
TCGA-X4-A8KS-01,TCGA-X4-A8KS,1,Agilent Custom
TCGA-XA-A8JR-01,TCGA-XA-A8JR,1,Agilent Custom
TCGA-XD-AAUL-01,TCGA-XD-AAUL,1,Agilent Custom
TCGA-XF-A8HC-01,TCGA-XF-A8HC,1,Agilent Custom
TCGA-XF-A8HD-01,TCGA-XF-A8HD,1,Agilent Custom
TCGA-XF-A8HE-01,TCGA-XF-A8HE,1,Agilent Custom
TCGA-XF-A8HF-01,TCGA-XF-A8HF,1,Agilent Custom
TCGA-XF-A8HG-01,TCGA-XF-A8HG,1,Agilent Custom
TCGA-XF-A9SJ-01,TCGA-XF-A9SJ,1,Agilent Custom
TCGA-XF-A9SL-01,TCGA-XF-A9SL,1,Agilent Custom
TCGA-XF-A9SM-01,TCGA-XF-A9SM,1,Agilent Custom
TCGA-XF-A9SP-01,TCGA-XF-A9SP,1,Agilent Custom
TCGA-XF-A9ST-01,TCGA-XF-A9ST,1,Agilent Custom
TCGA-XF-A9SZ-01,TCGA-XF-A9SZ,1,Agilent Custom
TCGA-XF-A9T0-01,TCGA-XF-A9T0,1,Agilent Custom
TCGA-XF-A9T2-01,TCGA-XF-A9T2,1,Agilent Custom
TCGA-XF-A9T4-01,TCGA-XF-A9T4,1,Agilent Custom
TCGA-XF-A9T8-01,TCGA-XF-A9T8,1,Agilent Custom
TCGA-XF-AAMG-01,TCGA-XF-AAMG,1,Agilent Custom
TCGA-XF-AAML-01,TCGA-XF-AAML,1,Agilent Custom
TCGA-XF-AAMY-01,TCGA-XF-AAMY,1,Agilent Custom
TCGA-XF-AAN0-01,TCGA-XF-AAN0,1,Agilent Custom
TCGA-XF-AAN2-01,TCGA-XF-AAN2,1,Agilent Custom
TCGA-XF-AAN3-01,TCGA-XF-AAN3,1,Agilent Custom
TCGA-XF-AAN7-01,TCGA-XF-AAN7,1,Agilent Custom
TCGA-XK-AAIW-01,TCGA-XK-AAIW,1,Agilent Custom
TCGA-XK-AAJ3-01,TCGA-XK-AAJ3,1,Agilent Custom
TCGA-XK-AAJR-01,TCGA-XK-AAJR,1,Agilent Custom
TCGA-XK-AAK1-01,TCGA-XK-AAK1,1,Agilent Custom
TCGA-XN-A8T3-01,TCGA-XN-A8T3,1,Agilent Custom
TCGA-XQ-A8TA-01,TCGA-XQ-A8TA,1,Agilent Custom
TCGA-XV-A9W5-01,TCGA-XV-A9W5,1,Agilent Custom
TCGA-YC-A8S6-01,TCGA-YC-A8S6,1,Agilent Custom
TCGA-YC-A9TC-01,TCGA-YC-A9TC,1,Agilent Custom
TCGA-YF-AA3M-01,TCGA-YF-AA3M,1,Agilent Custom
TCGA-YG-AA3N-01,TCGA-YG-AA3N,1,Agilent Custom
TCGA-YJ-A8SW-01,TCGA-YJ-A8SW,1,Agilent Custom
TCGA-YL-A8HL-01,TCGA-YL-A8HL,1,Agilent Custom
TCGA-YL-A8HM-01,TCGA-YL-A8HM,1,Agilent Custom
TCGA-YL-A8SL-01,TCGA-YL-A8SL,1,Agilent Custom
TCGA-YL-A8SP-01,TCGA-YL-A8SP,1,Agilent Custom
TCGA-YL-A8SQ-01,TCGA-YL-A8SQ,1,Agilent Custom
TCGA-YL-A9WH-01,TCGA-YL-A9WH,1,Agilent Custom
TCGA-YL-A9WY-01,TCGA-YL-A9WY,1,Agilent Custom
TCGA-ZA-A8F6-01,TCGA-ZA-A8F6,1,Agilent Custom
TCGA-ZF-A9R1-01,TCGA-ZF-A9R1,1,Agilent Custom
TCGA-ZF-A9R2-01,TCGA-ZF-A9R2,1,Agilent Custom
TCGA-ZF-A9R4-01,TCGA-ZF-A9R4,1,Agilent Custom
TCGA-ZF-A9R5-01,TCGA-ZF-A9R5,1,Agilent Custom
TCGA-ZF-A9RC-01,TCGA-ZF-A9RC,1,Agilent Custom
TCGA-ZF-A9RF-01,TCGA-ZF-A9RF,1,Agilent Custom
TCGA-ZF-A9RL-01,TCGA-ZF-A9RL,1,Agilent Custom
TCGA-ZF-A9RM-01,TCGA-ZF-A9RM,1,Agilent Custom
TCGA-ZF-AA4N-01,TCGA-ZF-AA4N,1,Agilent Custom
TCGA-ZF-AA4T-01,TCGA-ZF-AA4T,1,Agilent Custom
TCGA-ZF-AA4V-01,TCGA-ZF-AA4V,1,Agilent Custom
TCGA-ZF-AA4W-01,TCGA-ZF-AA4W,1,Agilent Custom
TCGA-ZF-AA4X-01,TCGA-ZF-AA4X,1,Agilent Custom
TCGA-ZF-AA52-01,TCGA-ZF-AA52,1,Agilent Custom
TCGA-ZF-AA53-01,TCGA-ZF-AA53,1,Agilent Custom
TCGA-ZF-AA54-01,TCGA-ZF-AA54,1,Agilent Custom
TCGA-ZF-AA5P-01,TCGA-ZF-AA5P,1,Agilent Custom
TCGA-ZG-A8QY-01,TCGA-ZG-A8QY,1,Agilent Custom
TCGA-ZG-A8QZ-01,TCGA-ZG-A8QZ,1,Agilent Custom
TCGA-ZG-A9KY-01,TCGA-ZG-A9KY,1,Agilent Custom
TCGA-ZG-A9L0-01,TCGA-ZG-A9L0,1,Agilent Custom
TCGA-ZG-A9L5-01,TCGA-ZG-A9L5,1,Agilent Custom
TCGA-ZG-A9LU-01,TCGA-ZG-A9LU,1,Agilent Custom
TCGA-ZG-A9LY-01,TCGA-ZG-A9LY,1,Agilent Custom
TCGA-ZG-A9MC-01,TCGA-ZG-A9MC,1,Agilent Custom
TCGA-ZG-A9NI-01,TCGA-ZG-A9NI,1,Agilent Custom
TCGA-02-0055-01,TCGA-02-0055,1,Agilent Custom
TCGA-04-1331-01,TCGA-04-1331,1,Agilent Custom
TCGA-04-1356-01,TCGA-04-1356,1,Agilent Custom
TCGA-04-1357-01,TCGA-04-1357,1,Agilent Custom
TCGA-05-4390-01,TCGA-05-4390,1,Agilent Custom
TCGA-05-4398-01,TCGA-05-4398,1,Agilent Custom
TCGA-05-4402-01,TCGA-05-4402,1,Agilent Custom
TCGA-05-4405-01,TCGA-05-4405,1,Agilent Custom
TCGA-05-4417-01,TCGA-05-4417,1,Agilent Custom
TCGA-05-4427-01,TCGA-05-4427,1,Agilent Custom
TCGA-05-4430-01,TCGA-05-4430,1,Agilent Custom
TCGA-05-4434-01,TCGA-05-4434,1,Agilent Custom
TCGA-05-5715-01,TCGA-05-5715,1,Agilent Custom
TCGA-06-0157-01,TCGA-06-0157,1,Agilent Custom
TCGA-06-0168-01,TCGA-06-0168,1,Agilent Custom
TCGA-06-0645-01,TCGA-06-0645,1,Agilent Custom
TCGA-06-0649-01,TCGA-06-0649,1,Agilent Custom
TCGA-06-1804-01,TCGA-06-1804,1,Agilent Custom
TCGA-06-2558-01,TCGA-06-2558,1,Agilent Custom
TCGA-06-2561-01,TCGA-06-2561,1,Agilent Custom
TCGA-06-2563-01,TCGA-06-2563,1,Agilent Custom
TCGA-06-2569-01,TCGA-06-2569,1,Agilent Custom
TCGA-06-2570-01,TCGA-06-2570,1,Agilent Custom
TCGA-06-5410-01,TCGA-06-5410,1,Agilent Custom
TCGA-06-5412-01,TCGA-06-5412,1,Agilent Custom
TCGA-06-5416-01,TCGA-06-5416,1,Agilent Custom
TCGA-06-5417-01,TCGA-06-5417,1,Agilent Custom
TCGA-06-5418-01,TCGA-06-5418,1,Agilent Custom
TCGA-06-5858-01,TCGA-06-5858,1,Agilent Custom
TCGA-09-2044-01,TCGA-09-2044,1,Agilent Custom
TCGA-09-2045-01,TCGA-09-2045,1,Agilent Custom
TCGA-09-2051-01,TCGA-09-2051,1,Agilent Custom
TCGA-09-2053-01,TCGA-09-2053,1,Agilent Custom
TCGA-09-2056-01,TCGA-09-2056,1,Agilent Custom
TCGA-10-0931-01,TCGA-10-0931,1,Agilent Custom
TCGA-10-0934-01,TCGA-10-0934,1,Agilent Custom
TCGA-12-0616-01,TCGA-12-0616,1,Agilent Custom
TCGA-12-1597-01,TCGA-12-1597,1,Agilent Custom
TCGA-12-3653-01,TCGA-12-3653,1,Agilent Custom
TCGA-12-5295-01,TCGA-12-5295,1,Agilent Custom
TCGA-12-5299-01,TCGA-12-5299,1,Agilent Custom
TCGA-13-0886-01,TCGA-13-0886,1,Agilent Custom
TCGA-13-0891-01,TCGA-13-0891,1,Agilent Custom
TCGA-13-0899-01,TCGA-13-0899,1,Agilent Custom
TCGA-13-0905-01,TCGA-13-0905,1,Agilent Custom
TCGA-13-0911-01,TCGA-13-0911,1,Agilent Custom
TCGA-13-0916-01,TCGA-13-0916,1,Agilent Custom
TCGA-13-0923-01,TCGA-13-0923,1,Agilent Custom
TCGA-13-1477-01,TCGA-13-1477,1,Agilent Custom
TCGA-13-1496-01,TCGA-13-1496,1,Agilent Custom
TCGA-13-1501-01,TCGA-13-1501,1,Agilent Custom
TCGA-13-1505-01,TCGA-13-1505,1,Agilent Custom
TCGA-13-1510-01,TCGA-13-1510,1,Agilent Custom
TCGA-13-1512-01,TCGA-13-1512,1,Agilent Custom
TCGA-13-2060-01,TCGA-13-2060,1,Agilent Custom
TCGA-14-0790-01,TCGA-14-0790,1,Agilent Custom
TCGA-14-0817-01,TCGA-14-0817,1,Agilent Custom
TCGA-14-1823-01,TCGA-14-1823,1,Agilent Custom
TCGA-14-2554-01,TCGA-14-2554,1,Agilent Custom
TCGA-16-1045-01,TCGA-16-1045,1,Agilent Custom
TCGA-19-1390-01,TCGA-19-1390,1,Agilent Custom
TCGA-19-2619-01,TCGA-19-2619,1,Agilent Custom
TCGA-19-2625-01,TCGA-19-2625,1,Agilent Custom
TCGA-20-0987-01,TCGA-20-0987,1,Agilent Custom
TCGA-20-0991-01,TCGA-20-0991,1,Agilent Custom
TCGA-23-1030-01,TCGA-23-1030,1,Agilent Custom
TCGA-23-1032-01,TCGA-23-1032,1,Agilent Custom
TCGA-23-1110-01,TCGA-23-1110,1,Agilent Custom
TCGA-23-1113-01,TCGA-23-1113,1,Agilent Custom
TCGA-23-1116-01,TCGA-23-1116,1,Agilent Custom
TCGA-23-1122-01,TCGA-23-1122,1,Agilent Custom
TCGA-23-2077-01,TCGA-23-2077,1,Agilent Custom
TCGA-23-2078-01,TCGA-23-2078,1,Agilent Custom
TCGA-23-2081-01,TCGA-23-2081,1,Agilent Custom
TCGA-23-2084-01,TCGA-23-2084,1,Agilent Custom
TCGA-24-0970-01,TCGA-24-0970,1,Agilent Custom
TCGA-24-1419-01,TCGA-24-1419,1,Agilent Custom
TCGA-24-1422-01,TCGA-24-1422,1,Agilent Custom
TCGA-24-1423-01,TCGA-24-1423,1,Agilent Custom
TCGA-24-1431-01,TCGA-24-1431,1,Agilent Custom
TCGA-24-1434-01,TCGA-24-1434,1,Agilent Custom
TCGA-24-1471-01,TCGA-24-1471,1,Agilent Custom
TCGA-24-1474-01,TCGA-24-1474,1,Agilent Custom
TCGA-24-1551-01,TCGA-24-1551,1,Agilent Custom
TCGA-24-1564-01,TCGA-24-1564,1,Agilent Custom
TCGA-24-2019-01,TCGA-24-2019,1,Agilent Custom
TCGA-24-2024-01,TCGA-24-2024,1,Agilent Custom
TCGA-24-2033-01,TCGA-24-2033,1,Agilent Custom
TCGA-24-2035-01,TCGA-24-2035,1,Agilent Custom
TCGA-24-2036-01,TCGA-24-2036,1,Agilent Custom
TCGA-24-2254-01,TCGA-24-2254,1,Agilent Custom
TCGA-24-2261-01,TCGA-24-2261,1,Agilent Custom
TCGA-24-2262-01,TCGA-24-2262,1,Agilent Custom
TCGA-24-2267-01,TCGA-24-2267,1,Agilent Custom
TCGA-24-2271-01,TCGA-24-2271,1,Agilent Custom
TCGA-24-2280-01,TCGA-24-2280,1,Agilent Custom
TCGA-24-2281-01,TCGA-24-2281,1,Agilent Custom
TCGA-24-2288-01,TCGA-24-2288,1,Agilent Custom
TCGA-24-2289-01,TCGA-24-2289,1,Agilent Custom
TCGA-24-2290-01,TCGA-24-2290,1,Agilent Custom
TCGA-24-2293-01,TCGA-24-2293,1,Agilent Custom
TCGA-24-2298-01,TCGA-24-2298,1,Agilent Custom
TCGA-25-1313-01,TCGA-25-1313,1,Agilent Custom
TCGA-25-1314-01,TCGA-25-1314,1,Agilent Custom
TCGA-25-1319-01,TCGA-25-1319,1,Agilent Custom
TCGA-25-1320-01,TCGA-25-1320,1,Agilent Custom
TCGA-25-1326-01,TCGA-25-1326,1,Agilent Custom
TCGA-25-1328-01,TCGA-25-1328,1,Agilent Custom
TCGA-25-1329-01,TCGA-25-1329,1,Agilent Custom
TCGA-25-2042-01,TCGA-25-2042,1,Agilent Custom
TCGA-25-2391-01,TCGA-25-2391,1,Agilent Custom
